fecha,pais,id_campaña,canal,gasto
2025-02-05,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2013.74
2025-02-06,MEXICO,ORGANIC_MEXICO,ORGANIC,2981.65
2025-02-06,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1668.75
2025-02-06,MEXICO,SOCIAL_MEXICO,SOCIAL,2857.64
2025-02-06,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2523.37
2025-02-06,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2117.79
2025-02-06,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1320.64
2025-02-06,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1071.84
2025-02-06,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1877.89
2025-02-06,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1893.3
2025-02-07,MEXICO,ORGANIC_MEXICO,ORGANIC,814.8
2025-02-07,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1352.89
2025-02-07,MEXICO,SOCIAL_MEXICO,SOCIAL,2624.95
2025-02-07,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,580.64
2025-02-07,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,743.45
2025-02-07,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1398.64
2025-02-07,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2816.37
2025-02-07,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1172.4
2025-02-07,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,662.43
2025-02-08,MEXICO,ORGANIC_MEXICO,ORGANIC,2607.08
2025-02-08,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2913.29
2025-02-08,MEXICO,SOCIAL_MEXICO,SOCIAL,1913.79
2025-02-08,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2144.04
2025-02-08,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2450.33
2025-02-08,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1692.63
2025-02-08,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,547.93
2025-02-08,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,834.31
2025-02-08,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1935.15
2025-02-09,MEXICO,ORGANIC_MEXICO,ORGANIC,2516.05
2025-02-09,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,902.47
2025-02-09,MEXICO,SOCIAL_MEXICO,SOCIAL,2634.84
2025-02-09,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2640.56
2025-02-09,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2410.17
2025-02-09,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1907.35
2025-02-09,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2230.2
2025-02-09,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2673.5
2025-02-09,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2184.79
2025-02-10,MEXICO,ORGANIC_MEXICO,ORGANIC,1115.63
2025-02-10,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2079.6
2025-02-10,MEXICO,SOCIAL_MEXICO,SOCIAL,1144.98
2025-02-10,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,915.59
2025-02-10,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,859.55
2025-02-10,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2126.64
2025-02-10,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2941.11
2025-02-10,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1345.46
2025-02-10,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1172.61
2025-02-11,MEXICO,ORGANIC_MEXICO,ORGANIC,1766.27
2025-02-11,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2947.25
2025-02-11,MEXICO,SOCIAL_MEXICO,SOCIAL,1592.89
2025-02-11,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2639.41
2025-02-11,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,618.44
2025-02-11,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,710.21
2025-02-11,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,502.2
2025-02-11,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2362.95
2025-02-11,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2051.72
2025-02-12,MEXICO,ORGANIC_MEXICO,ORGANIC,2620.43
2025-02-12,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2051.25
2025-02-12,MEXICO,SOCIAL_MEXICO,SOCIAL,1340.74
2025-02-12,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,619.11
2025-02-12,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1879.01
2025-02-12,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1273.91
2025-02-12,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,710.09
2025-02-12,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2800.0
2025-02-12,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2499.63
2025-02-13,MEXICO,ORGANIC_MEXICO,ORGANIC,1098.11
2025-02-13,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2044.97
2025-02-13,MEXICO,SOCIAL_MEXICO,SOCIAL,1917.53
2025-02-13,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2857.99
2025-02-13,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2181.19
2025-02-13,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2729.66
2025-02-13,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2321.47
2025-02-13,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2240.14
2025-02-13,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2740.7
2025-02-14,MEXICO,ORGANIC_MEXICO,ORGANIC,1126.83
2025-02-14,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1340.47
2025-02-14,MEXICO,SOCIAL_MEXICO,SOCIAL,2572.5
2025-02-14,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2867.96
2025-02-14,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1764.55
2025-02-14,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2040.07
2025-02-14,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1673.23
2025-02-14,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1583.19
2025-02-14,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1557.65
2025-02-15,MEXICO,ORGANIC_MEXICO,ORGANIC,1914.51
2025-02-15,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2897.76
2025-02-15,MEXICO,SOCIAL_MEXICO,SOCIAL,1371.24
2025-02-15,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2117.51
2025-02-15,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,758.91
2025-02-15,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,729.79
2025-02-15,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2602.04
2025-02-15,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1053.58
2025-02-15,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2365.0
2025-02-16,MEXICO,ORGANIC_MEXICO,ORGANIC,1692.32
2025-02-16,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1076.3
2025-02-16,MEXICO,SOCIAL_MEXICO,SOCIAL,769.42
2025-02-16,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,912.29
2025-02-16,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1888.79
2025-02-16,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1464.1
2025-02-16,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1760.75
2025-02-16,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,539.68
2025-02-16,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1779.02
2025-02-17,MEXICO,ORGANIC_MEXICO,ORGANIC,1233.12
2025-02-17,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2907.02
2025-02-17,MEXICO,SOCIAL_MEXICO,SOCIAL,2796.09
2025-02-17,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2754.84
2025-02-17,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1605.88
2025-02-17,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1966.1
2025-02-17,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2335.15
2025-02-17,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2890.61
2025-02-17,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,656.87
2025-02-18,MEXICO,ORGANIC_MEXICO,ORGANIC,1839.38
2025-02-18,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2750.91
2025-02-18,MEXICO,SOCIAL_MEXICO,SOCIAL,870.61
2025-02-18,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,520.99
2025-02-18,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1339.59
2025-02-18,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1972.5
2025-02-18,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,818.69
2025-02-18,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2726.68
2025-02-18,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1983.84
2025-02-19,MEXICO,ORGANIC_MEXICO,ORGANIC,2988.32
2025-02-19,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2627.93
2025-02-19,MEXICO,SOCIAL_MEXICO,SOCIAL,1960.35
2025-02-19,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2218.09
2025-02-19,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,982.34
2025-02-19,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1491.12
2025-02-19,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,576.78
2025-02-19,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2609.77
2025-02-19,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,932.57
2025-02-20,MEXICO,ORGANIC_MEXICO,ORGANIC,2481.1
2025-02-20,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2916.33
2025-02-20,MEXICO,SOCIAL_MEXICO,SOCIAL,2297.21
2025-02-20,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2337.19
2025-02-20,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2396.14
2025-02-20,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2287.33
2025-02-20,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1285.02
2025-02-20,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1975.29
2025-02-20,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2178.6
2025-02-21,MEXICO,ORGANIC_MEXICO,ORGANIC,1943.26
2025-02-21,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1427.47
2025-02-21,MEXICO,SOCIAL_MEXICO,SOCIAL,2535.52
2025-02-21,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,802.29
2025-02-21,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1915.65
2025-02-21,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1086.55
2025-02-21,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1004.32
2025-02-21,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1446.01
2025-02-21,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,936.01
2025-02-22,MEXICO,ORGANIC_MEXICO,ORGANIC,1961.19
2025-02-22,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1628.29
2025-02-22,MEXICO,SOCIAL_MEXICO,SOCIAL,2055.44
2025-02-22,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,699.81
2025-02-22,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2880.14
2025-02-22,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2999.36
2025-02-22,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,772.55
2025-02-22,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2039.54
2025-02-22,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1711.34
2025-02-23,MEXICO,ORGANIC_MEXICO,ORGANIC,2004.91
2025-02-23,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1176.16
2025-02-23,MEXICO,SOCIAL_MEXICO,SOCIAL,2432.8
2025-02-23,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2363.76
2025-02-23,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2107.64
2025-02-23,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,634.17
2025-02-23,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1255.48
2025-02-23,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1758.69
2025-02-23,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1255.49
2025-02-24,MEXICO,ORGANIC_MEXICO,ORGANIC,2860.22
2025-02-24,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1190.24
2025-02-24,MEXICO,SOCIAL_MEXICO,SOCIAL,2732.14
2025-02-24,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2166.54
2025-02-24,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2286.43
2025-02-24,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2449.69
2025-02-24,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,896.95
2025-02-24,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,673.33
2025-02-24,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1144.79
2025-02-25,MEXICO,ORGANIC_MEXICO,ORGANIC,901.24
2025-02-25,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,794.07
2025-02-25,MEXICO,SOCIAL_MEXICO,SOCIAL,2643.91
2025-02-25,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1669.77
2025-02-25,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2969.49
2025-02-25,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,604.86
2025-02-25,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2042.74
2025-02-25,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,552.09
2025-02-25,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2476.56
2025-02-26,MEXICO,ORGANIC_MEXICO,ORGANIC,2604.93
2025-02-26,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,533.47
2025-02-26,MEXICO,SOCIAL_MEXICO,SOCIAL,1444.43
2025-02-26,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,679.05
2025-02-26,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2580.79
2025-02-26,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2271.79
2025-02-26,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1245.09
2025-02-26,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,531.75
2025-02-26,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2696.62
2025-02-27,MEXICO,ORGANIC_MEXICO,ORGANIC,2264.64
2025-02-27,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2559.49
2025-02-27,MEXICO,SOCIAL_MEXICO,SOCIAL,1971.46
2025-02-27,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2988.92
2025-02-27,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2279.81
2025-02-27,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,831.02
2025-02-27,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,996.85
2025-02-27,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1460.77
2025-02-27,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,784.04
2025-02-28,MEXICO,ORGANIC_MEXICO,ORGANIC,1523.78
2025-02-28,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2178.26
2025-02-28,MEXICO,SOCIAL_MEXICO,SOCIAL,2362.64
2025-02-28,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2083.37
2025-02-28,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1552.63
2025-02-28,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2715.28
2025-02-28,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2477.47
2025-02-28,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1677.61
2025-02-28,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2303.14
2025-03-01,MEXICO,ORGANIC_MEXICO,ORGANIC,1285.76
2025-03-01,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2565.67
2025-03-01,MEXICO,SOCIAL_MEXICO,SOCIAL,1997.66
2025-03-01,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2665.73
2025-03-01,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,844.75
2025-03-01,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2971.47
2025-03-01,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1325.8
2025-03-01,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,732.26
2025-03-01,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1625.45
2025-03-02,MEXICO,ORGANIC_MEXICO,ORGANIC,2563.5
2025-03-02,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1018.16
2025-03-02,MEXICO,SOCIAL_MEXICO,SOCIAL,2220.58
2025-03-02,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1966.37
2025-03-02,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1035.48
2025-03-02,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,501.28
2025-03-02,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1343.81
2025-03-02,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1868.92
2025-03-02,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,778.93
2025-03-03,MEXICO,ORGANIC_MEXICO,ORGANIC,2674.67
2025-03-03,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2969.11
2025-03-03,MEXICO,SOCIAL_MEXICO,SOCIAL,2040.3
2025-03-03,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2043.61
2025-03-03,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1467.76
2025-03-03,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2310.52
2025-03-03,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1416.81
2025-03-03,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2921.05
2025-03-03,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,785.4
2025-03-04,MEXICO,ORGANIC_MEXICO,ORGANIC,505.59
2025-03-04,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2902.89
2025-03-04,MEXICO,SOCIAL_MEXICO,SOCIAL,825.83
2025-03-04,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2243.9
2025-03-04,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2137.18
2025-03-04,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2257.07
2025-03-04,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2593.45
2025-03-04,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,523.1
2025-03-04,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2293.99
2025-03-05,MEXICO,ORGANIC_MEXICO,ORGANIC,1857.56
2025-03-05,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1508.72
2025-03-05,MEXICO,SOCIAL_MEXICO,SOCIAL,1079.07
2025-03-05,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2382.48
2025-03-05,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2628.61
2025-03-05,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1610.57
2025-03-05,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1320.59
2025-03-05,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1300.0
2025-03-05,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2974.46
2025-03-06,MEXICO,ORGANIC_MEXICO,ORGANIC,1651.4
2025-03-06,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1244.98
2025-03-06,MEXICO,SOCIAL_MEXICO,SOCIAL,2727.94
2025-03-06,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1338.79
2025-03-06,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1037.34
2025-03-06,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2793.68
2025-03-06,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2971.77
2025-03-06,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,514.64
2025-03-06,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2188.01
2025-03-07,MEXICO,ORGANIC_MEXICO,ORGANIC,2431.44
2025-03-07,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2709.79
2025-03-07,MEXICO,SOCIAL_MEXICO,SOCIAL,1616.76
2025-03-07,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2208.18
2025-03-07,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1354.81
2025-03-07,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1323.2
2025-03-07,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2440.72
2025-03-07,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,674.71
2025-03-07,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2896.24
2025-03-08,MEXICO,ORGANIC_MEXICO,ORGANIC,1430.22
2025-03-08,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2796.79
2025-03-08,MEXICO,SOCIAL_MEXICO,SOCIAL,2337.36
2025-03-08,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,905.4
2025-03-08,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,955.49
2025-03-08,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,760.35
2025-03-08,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2219.39
2025-03-08,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2419.68
2025-03-08,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2717.79
2025-03-09,MEXICO,ORGANIC_MEXICO,ORGANIC,777.29
2025-03-09,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2979.65
2025-03-09,MEXICO,SOCIAL_MEXICO,SOCIAL,2261.8
2025-03-09,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2314.17
2025-03-09,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2674.55
2025-03-09,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2707.99
2025-03-09,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2460.54
2025-03-09,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2039.28
2025-03-09,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2703.46
2025-03-10,MEXICO,ORGANIC_MEXICO,ORGANIC,1817.97
2025-03-10,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2880.9
2025-03-10,MEXICO,SOCIAL_MEXICO,SOCIAL,658.58
2025-03-10,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1664.65
2025-03-10,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1793.57
2025-03-10,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2928.11
2025-03-10,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1518.44
2025-03-10,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2007.83
2025-03-10,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1535.76
2025-03-11,MEXICO,ORGANIC_MEXICO,ORGANIC,2689.86
2025-03-11,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2946.8
2025-03-11,MEXICO,SOCIAL_MEXICO,SOCIAL,1707.33
2025-03-11,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1206.49
2025-03-11,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,865.82
2025-03-11,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1615.39
2025-03-11,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2296.31
2025-03-11,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1187.95
2025-03-11,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1815.6
2025-03-12,MEXICO,ORGANIC_MEXICO,ORGANIC,1862.52
2025-03-12,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2272.92
2025-03-12,MEXICO,SOCIAL_MEXICO,SOCIAL,969.87
2025-03-12,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1768.93
2025-03-12,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,581.57
2025-03-12,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2083.91
2025-03-12,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1989.0
2025-03-12,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1641.58
2025-03-12,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1581.3
2025-03-13,MEXICO,ORGANIC_MEXICO,ORGANIC,2834.77
2025-03-13,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1770.31
2025-03-13,MEXICO,SOCIAL_MEXICO,SOCIAL,1467.01
2025-03-13,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,881.84
2025-03-13,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2149.67
2025-03-13,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2219.17
2025-03-13,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2133.74
2025-03-13,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,691.8
2025-03-13,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2829.92
2025-03-14,MEXICO,ORGANIC_MEXICO,ORGANIC,711.85
2025-03-14,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1056.25
2025-03-14,MEXICO,SOCIAL_MEXICO,SOCIAL,2617.0
2025-03-14,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,908.29
